t_s,x_meas_cm,x_true_cm,v_true_cmps,v_cmd_cmps,err_cm,p_term,i_term,d_term
6.480000000000000426e+00,4.999999767320966626e+00,4.999999767320966626e+00,1.556017507986544874e-07,3.536866026720986156e-07,2.326790333739836569e-07,3.536866026720986156e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,4.999999770819835376e+00,4.999999770819835376e+00,1.749434307248865925e-07,3.490185500609754854e-07,2.291801646236990564e-07,3.490185500609754854e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.520000000000000462e+00,4.999999774656357587e+00,4.999999774656357587e+00,1.918261123459527891e-07,3.437702469355485846e-07,2.253436424126675774e-07,3.437702469355485846e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.540000000000000036e+00,4.999999778785258364e+00,4.999999778785258364e+00,2.064450474732576415e-07,3.380154636190013662e-07,2.212147416358334340e-07,3.380154636190013662e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.560000000000000497e+00,4.999999783164913225e+00,4.999999783164913225e+00,2.189827539713068951e-07,3.318221124537501510e-07,2.168350867748358723e-07,3.318221124537501510e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.580000000000000071e+00,4.999999787757108294e+00,4.999999787757108294e+00,2.296097415904015944e-07,3.252526301622538085e-07,2.122428917061824905e-07,3.252526301622538085e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000533e+00,4.999999792526812037e+00,4.999999792526812037e+00,2.384852011872888006e-07,3.183643375592737357e-07,2.074731879631031006e-07,3.183643375592737357e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.620000000000000107e+00,4.999999797441965654e+00,4.999999797441965654e+00,2.457576592630254121e-07,3.112097819446546509e-07,2.025580343456567789e-07,3.112097819446546509e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.640000000000000568e+00,4.999999802473277910e+00,4.999999802473277910e+00,2.515655984885713983e-07,3.038370515184851683e-07,1.975267220899468157e-07,3.038370515184851683e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.660000000000000142e+00,4.999999807594038614e+00,4.999999807594038614e+00,2.560380469532062649e-07,2.962900831349202235e-07,1.924059613855888529e-07,2.962900831349202235e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.679999999999999716e+00,4.999999812779940989e+00,4.999999812779940989e+00,2.592951364657239505e-07,2.886089420783832793e-07,1.872200590113948238e-07,2.886089420783832793e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000178e+00,4.999999818008913799e+00,4.999999818008913799e+00,2.614486316708608002e-07,2.808300885170922356e-07,1.819910862010942765e-07,2.808300885170922356e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.719999999999999751e+00,4.999999823260962373e+00,4.999999823260962373e+00,2.626024314339388563e-07,2.729866293016414147e-07,1.767390376272715002e-07,2.729866293016414147e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.740000000000000213e+00,4.999999828518022937e+00,4.999999828518022937e+00,2.628530439346357169e-07,2.651085564409072504e-07,1.714819770626263562e-07,2.651085564409072504e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.759999999999999787e+00,4.999999833763824064e+00,4.999999833763824064e+00,2.622900361005660775e-07,2.572229655939395343e-07,1.662361759358077506e-07,2.572229655939395343e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.780000000000000249e+00,4.999999838983753442e+00,4.999999838983753442e+00,2.609964588808806323e-07,2.493542639037116260e-07,1.610162465581765900e-07,2.493542639037116260e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.799999999999999822e+00,4.999999844164738860e+00,4.999999844164738860e+00,2.590492499765190417e-07,2.415243698372648851e-07,1.558352611397140208e-07,2.415243698372648851e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.820000000000000284e+00,4.999999849295130971e+00,4.999999849295130971e+00,2.565196141498242460e-07,2.337528917095710312e-07,1.507048690285728298e-07,2.337528917095710312e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.839999999999999858e+00,4.999999854364598484e+00,4.999999854364598484e+00,2.534733830891277670e-07,2.260573035428592448e-07,1.456354015161309690e-07,2.260573035428592448e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.860000000000000320e+00,4.999999859364026022e+00,4.999999859364026022e+00,2.499713550076346251e-07,2.184531022741964534e-07,1.406359739775098205e-07,2.184531022741964534e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.879999999999999893e+00,4.999999864285418205e+00,4.999999864285418205e+00,2.460696156034976462e-07,2.109539609662647308e-07,1.357145817948435251e-07,2.109539609662647308e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000355e+00,4.999999869121815266e+00,4.999999869121815266e+00,2.418198413123744051e-07,2.035718726922652877e-07,1.308781847342288529e-07,2.035718726922652877e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.919999999999999929e+00,4.999999873867206901e+00,4.999999873867206901e+00,2.372695848912712872e-07,1.963172771013432794e-07,1.261327930990319146e-07,1.963172771013432794e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.940000000000000391e+00,4.999999878516457663e+00,4.999999878516457663e+00,2.324625453669989404e-07,1.891991896485478719e-07,1.214835423368754164e-07,1.891991896485478719e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.959999999999999964e+00,4.999999883065234130e+00,4.999999883065234130e+00,2.274388221808303562e-07,1.822253135053131246e-07,1.169347658702690751e-07,1.822253135053131246e-07,0.000000000000000000e+00,0.000000000000000000e+00
6.980000000000000426e+00,4.999999887509937402e+00,4.999999887509937402e+00,2.222351548432876924e-07,1.754021488054036126e-07,1.124900625981695157e-07,1.754021488054036126e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,4.999999891847640043e+00,4.999999891847640043e+00,2.168851487486843558e-07,1.687350938972542735e-07,1.081523599566480698e-07,1.687350938972542735e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.020000000000000462e+00,4.999999896076030126e+00,4.999999896076030126e+00,2.114194878673131280e-07,1.622285399349721047e-07,1.039239698741312168e-07,1.622285399349721047e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.040000000000000036e+00,4.999999900193352609e+00,4.999999900193352609e+00,2.058661345617014898e-07,1.558859548111968252e-07,9.980664739117628415e-08,1.558859548111968252e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.060000000000000497e+00,4.999999904198363154e+00,4.999999904198363154e+00,2.002505182142077861e-07,1.497099710867644262e-07,9.580163684574927174e-08,1.497099710867644262e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.080000000000000071e+00,4.999999908090277501e+00,4.999999908090277501e+00,1.945957119196493877e-07,1.437024552686239076e-07,9.190972249939477479e-08,1.437024552686239076e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000533e+00,4.999999911868729718e+00,4.999999911868729718e+00,1.889225991025936678e-07,1.378645837490921622e-07,8.813127028162170973e-08,1.378645837490921622e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.120000000000000107e+00,4.999999915533730466e+00,4.999999915533730466e+00,1.832500297345775469e-07,1.321969054224325646e-07,8.446626953428904017e-08,1.321969054224325646e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.140000000000000568e+00,4.999999919085629685e+00,4.999999919085629685e+00,1.775949671912631456e-07,1.266994043014335602e-07,8.091437031509940425e-08,1.266994043014335602e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.160000000000000142e+00,4.999999922525081963e+00,4.999999922525081963e+00,1.719726260194017337e-07,1.213715554726491064e-07,7.747491803655748299e-08,1.213715554726491064e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.179999999999999716e+00,4.999999925853013671e+00,4.999999925853013671e+00,1.663966011229451775e-07,1.162123770548362245e-07,7.414698632857152916e-08,1.162123770548362245e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000178e+00,4.999999929070593652e+00,4.999999929070593652e+00,1.608789889599363812e-07,1.112204794928572937e-07,7.092940634834121738e-08,1.112204794928572937e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.219999999999999751e+00,4.999999932179203910e+00,4.999999932179203910e+00,1.554305010161939204e-07,1.063941095225118261e-07,6.782079609024549427e-08,1.063941095225118261e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.240000000000000213e+00,4.999999935180415633e+00,4.999999935180415633e+00,1.500605703281113525e-07,1.017311941353682414e-07,6.481958436665991030e-08,1.017311941353682414e-07,0.000000000000000000e+00,0.000000000000000000e+00
7.259999999999999787e+00,4.999999938075964323e+00,4.999999938075964323e+00,1.447774509502991985e-07,9.722937654998986545e-08,6.192403567695237143e-08,9.722937654998986545e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.280000000000000249e+00,4.999999940867730253e+00,4.999999940867730253e+00,1.395883112068121290e-07,9.288605351542855715e-08,5.913226974740837250e-08,9.288605351542855715e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.299999999999999822e+00,4.999999943557716264e+00,4.999999943557716264e+00,1.344993205482421694e-07,8.869840462111255874e-08,5.644228373569148971e-08,8.869840462111255874e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.320000000000000284e+00,4.999999946148030894e+00,4.999999946148030894e+00,1.295157310537716732e-07,8.466342560353723457e-08,5.385196910623335498e-08,8.466342560353723457e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.339999999999999858e+00,4.999999948640869718e+00,4.999999948640869718e+00,1.246419533143295065e-07,8.077795365935003247e-08,5.135913028198046959e-08,8.077795365935003247e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.360000000000000320e+00,4.999999951038502033e+00,4.999999951038502033e+00,1.198816275251936316e-07,7.703869542297070439e-08,4.896149796707049973e-08,7.703869542297070439e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.379999999999999893e+00,4.999999953343255754e+00,4.999999953343255754e+00,1.152376894677348487e-07,7.344224695060574959e-08,4.665674424586541136e-08,7.344224695060574959e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.400000000000000355e+00,4.999999955557504094e+00,4.999999955557504094e+00,1.107124321578411729e-07,6.998511636879811704e-08,4.444249590562776575e-08,6.998511636879811704e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.419999999999999929e+00,4.999999957683655794e+00,4.999999957683655794e+00,1.063075633279012152e-07,6.666374385844164863e-08,4.231634420648333617e-08,6.666374385844164863e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.440000000000000391e+00,4.999999959724140908e+00,4.999999959724140908e+00,1.020242586260835927e-07,6.347451630972500425e-08,4.027585909227582306e-08,6.347451630972500425e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.459999999999999964e+00,4.999999961681405480e+00,4.999999961681405480e+00,9.786321162731660296e-08,6.041378863841373459e-08,3.831859451963737229e-08,6.041378863841373459e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.480000000000000426e+00,4.999999963557899108e+00,4.999999963557899108e+00,9.382467964253054851e-08,5.747789177945605843e-08,3.644210089248645090e-08,5.747789177945605843e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+00,4.999999965356069609e+00,4.999999965356069609e+00,8.990852681215046526e-08,5.466315133872967635e-08,3.464393039109836536e-08,5.466315133872967635e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.520000000000000462e+00,4.999999967078355034e+00,4.999999967078355034e+00,8.611426368960017486e-08,5.196589558664754804e-08,3.292164496571103882e-08,5.196589558664754804e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.540000000000000036e+00,4.999999968727176558e+00,4.999999968727176558e+00,8.244108406549681320e-08,4.938246744856655823e-08,3.127282344195236874e-08,4.938246744856655823e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.560000000000000497e+00,4.999999970304934926e+00,4.999999970304934926e+00,7.888789917523998851e-08,4.690923516292855311e-08,2.969506507355390568e-08,4.690923516292855311e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.580000000000000071e+00,4.999999971814002464e+00,4.999999971814002464e+00,7.545336901874907022e-08,4.454259761033085852e-08,2.818599753595663060e-08,4.454259761033085852e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000533e+00,4.999999973256721297e+00,4.999999973256721297e+00,7.213593174726765249e-08,4.227899630393494590e-08,2.674327870266779428e-08,4.227899630393494590e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.620000000000000107e+00,4.999999974635398026e+00,4.999999974635398026e+00,6.893383037794105109e-08,4.011491805400169142e-08,2.536460197433143549e-08,4.011491805400169142e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.640000000000000568e+00,4.999999975952301057e+00,4.999999975952301057e+00,6.584513763629666792e-08,3.804690296149715323e-08,2.404769894326364010e-08,3.804690296149715323e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.660000000000000142e+00,4.999999977209657054e+00,4.999999977209657054e+00,6.286777871415655244e-08,3.607154841489546016e-08,2.279034294616621992e-08,3.607154841489546016e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.679999999999999716e+00,4.999999978409648271e+00,4.999999978409648271e+00,5.999955228466582754e-08,3.418551441924932988e-08,2.159035172866197172e-08,3.418551441924932988e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e+00,4.999999979554411667e+00,4.999999979554411667e+00,5.723814981549854319e-08,3.238552759299295758e-08,2.044558833347309701e-08,3.238552759299295758e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.719999999999999751e+00,4.999999980646035347e+00,4.999999980646035347e+00,5.458117308396965474e-08,3.066838250020964551e-08,1.935396465313488079e-08,3.066838250020964551e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.740000000000000213e+00,4.999999981686558570e+00,4.999999981686558570e+00,5.202615047354292139e-08,2.903094697970232119e-08,1.831344142999569158e-08,2.903094697970232119e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.759999999999999787e+00,4.999999982677969967e+00,4.999999982677969967e+00,4.957055164068798563e-08,2.747016214499353737e-08,1.732203003257382079e-08,2.747016214499353737e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.780000000000000249e+00,4.999999983622205768e+00,4.999999983622205768e+00,4.721180098150525953e-08,2.598304504886073119e-08,1.637779423191432215e-08,2.598304504886073119e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.799999999999999822e+00,4.999999984521151575e+00,4.999999984521151575e+00,4.494729001814188256e-08,2.456669134787148323e-08,1.547884842523217230e-08,2.456669134787148323e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.820000000000000284e+00,4.999999985376639700e+00,4.999999985376639700e+00,4.277438828011251949e-08,2.321827263784825846e-08,1.462336030044752988e-08,2.321827263784825846e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.839999999999999858e+00,4.999999986190449164e+00,4.999999986190449164e+00,4.069045349716839504e-08,2.193504045067129482e-08,1.380955083618573553e-08,2.193504045067129482e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.860000000000000320e+00,4.999999986964305698e+00,4.999999986964305698e+00,3.869284077287941785e-08,2.071432625427860330e-08,1.303569430177731192e-08,2.071432625427860330e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.879999999999999893e+00,4.999999987699883519e+00,4.999999987699883519e+00,3.677891084085806954e-08,1.955354145266596788e-08,1.230011648090112431e-08,1.955354145266596788e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e+00,4.999999988398804440e+00,4.999999988398804440e+00,3.494603722890743388e-08,1.845017472135168646e-08,1.160119555976280026e-08,1.845017472135168646e-08,0.000000000000000000e+00,0.000000000000000000e+00
7.919999999999999929e+00,4.999999989062636985e+00,4.999999989062636985e+00,3.319161283998111252e-08,1.740179333964420039e-08,1.093736301527314936e-08,1.740179333964420039e-08,0.000000000000000000e+00,0.000000000000000000e+00
